conversao_sessoes;Conversão;;SUM(fato_navegacao[qt_sessoes])
conversao_sessoes_aa;Conversão;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([conversao_sessoes]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
conversao_sessoes_aa%;Conversão;;DIVIDE(([conversao_sessoes] - [conversao_sessoes_aa]); [conversao_sessoes_aa])
conversao_etapa1_aa;Conversão;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([conversao_etapa1]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
conversao_etapa1_aa%;Conversão;;DIVIDE(([conversao_etapa1] - [conversao_etapa1_aa]); [conversao_etapa1_aa])
conversao_etapa2;Conversão;;VAR vconversoes_etapa2 = CALCULATE(sum(fato_navegacao[qt_sessoes]); fato_navegacao[etapa_numero] = 2) RETURN DIVIDE(vconversoes_etapa2; [conversao_sessoes])
conversao_etapa3;Conversão;;VAR vconversoes_etapa3 = CALCULATE(sum(fato_navegacao[qt_sessoes]); fato_navegacao[etapa_numero] = 3) RETURN DIVIDE(vconversoes_etapa3; [conversao_sessoes])
conversao_etapa4;Conversão;;VAR vconversoes_etapa4 = CALCULATE(sum(fato_navegacao[qt_sessoes]); fato_navegacao[etapa_numero] = 4) RETURN DIVIDE(vconversoes_etapa4; [conversao_sessoes])
conversao_etapa2_aa;Conversão;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([conversao_etapa2]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
conversao_etapa3_aa;Conversão;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([conversao_etapa3]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
conversao_etapa4_aa;Conversão;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([conversao_etapa4]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
conversao_etapa2_aa%;Conversão;;DIVIDE(([conversao_etapa2] - [conversao_etapa2_aa]); [conversao_etapa2_aa])
conversao_etapa3_aa%;Conversão;;DIVIDE(([conversao_etapa3] - [conversao_etapa3_aa]); [conversao_etapa3_aa])
conversao_etapa4_aa%;Conversão;;DIVIDE(([conversao_etapa4] - [conversao_etapa4_aa]); [conversao_etapa4_aa])
mkt_investimento_acumulado;Marketing;;CALCULATE([mkt_investimento]; FILTER(ALLSELECTED(dim_Calendario); dim_calendario[Data] <= MAX(dim_calendario[Data])))
vendas_lucro_acumulado;Vendas;;CALCULATE([vendas_lucro]; FILTER(ALLSELECTED(dim_Calendario); dim_Calendario[data] <= MAX(dim_Calendario[data])))
mkt_investimento_vlr_ano;Marketing;;VAR AnosNoFiltro = VALUES(dim_Calendario[ano]) RETURN CALCULATE([mkt_investimento]; ALL(dim_Calendario); ALL(dim_marketing_acoes); dim_Calendario[Ano] IN AnosNoFiltro)
mkt_roas_cor_medidor;Marketing;;VAR ValorAtual = [mkt_roas] VAR Empate = [mkt_lucro_breakeven] VAR MetaSegura = [mkt_lucro_breakeven] * 1.2 RETURN SWITCH(TRUE(); ValorAtual < Empate; "#A1343C"; ValorAtual < MetaSegura; "#FFC000"; "#018009")
retencao_churn_cor_medidor;Retenção;;VAR ValorAtual = [retencao_churn] VAR Minimo = 0.40 RETURN SWITCH(TRUE(); ValorAtual > Minimo; "#A1343C"; "#018009")
conversao_cor_medidor;Conversão;;VAR ValorAtual = [conversao_etapa4] VAR Minimo = 0.015 RETURN SWITCH(TRUE(); ValorAtual < Minimo; "#A1343C"; "#018009")
clientes_ticket_medio;Clientes;;DIVIDE(SUM(fato_Vendas[vlr_receita_liq]); DISTINCTCOUNT(dim_Clientes[id_cliente]); 0)
clientes_ticket_medio_aa;Clientes;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([clientes_ticket_medio]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
clientes_ticket_medio_aa%;Clientes;;DIVIDE(([clientes_ticket_medio] - [clientes_ticket_medio_aa]); [clientes_ticket_medio_aa])
rfm_clientes_qtd;RFM;;DISTINCTCOUNT(fato_rfm_snapshot[id_cliente])
rfm_clientes_qtd_participacao;RFM;;DIVIDE([rfm_clientes_qtd]; [rfm_clientes_qtd_total])
clientes_recorrentes;Clientes;;[clientes_ativos] - [clientes_novos]
clientes_recorrentes%;Clientes;;DIVIDE([clientes_recorrentes]; [clientes_ativos])
clientes_margem_media;Clientes;;DIVIDE([vendas_lucro]; [clientes_novos]; 0)
rfm_faturamento;RFM;;VAR _data_fim_selecao = MAX(dim_calendario[Data]) VAR vResultado = CALCULATE(SUM(fato_rfm_snapshot[vlr_compras]); fato_rfm_snapshot[dt_ref] = _data_fim_selecao) RETURN vResultado
rfm_lucro;RFM;;CALCULATE([vendas_lucro]; CROSSFILTER(dim_Clientes[id_cliente]; fato_rfm_snapshot[id_cliente]; Both))
rfm_churn;RFM;;CALCULATE([retencao_churn]; CROSSFILTER(dim_Clientes[id_cliente]; fato_rfm_snapshot[id_cliente]; Both))
rfm_retencao;RFM;;CALCULATE([retencao_percentual]; CROSSFILTER(dim_Clientes[id_cliente]; fato_rfm_snapshot[id_cliente]; Both))
rfm_ticket_medio;RFM;;CALCULATE([clientes_ticket_medio]; CROSSFILTER(dim_Clientes[id_cliente]; fato_rfm_snapshot[id_cliente]; Both))
mkt_faturamento_6meses;Marketing;;SUM(fato_estatisticas_marketing[vlr_faturamento])
mkt_lucro_6meses;Marketing;;sum(fato_estatisticas_marketing[vlr_lucro])
mkt_lucro_6meses_aa;Marketing;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([mkt_lucro_6meses]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
mkt_faturamento_6meses_aa;Marketing;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([mkt_faturamento_6meses]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
retencao_clientes_ativos;Retenção;;CALCULATE(SUM(fato_estatisticas_mensais[clientes_ativos]); REMOVEFILTERS(fato_estatisticas_mensais))
mkt_total_investimento_ano;Marketing;;CALCULATE([mkt_Investimento]; REMOVEFILTERS(dim_calendario); VALUES(dim_calendario[ano]))
mkt_investimento_participacao;Marketing;;DIVIDE([mkt_Investimento]; [mkt_investimento_vlr_ano])
mkt_faturamento_6meses_ano;Marketing;;VAR AnosNoFiltro = VALUES(dim_Calendario[ano]) RETURN CALCULATE([mkt_faturamento_6meses]; ALL(dim_Calendario); ALL(dim_marketing_acoes); dim_Calendario[Ano] IN AnosNoFiltro)
mkt_faturamento_6_meses_participacao;Marketing;;DIVIDE([mkt_faturamento_6meses]; [mkt_faturamento_6meses_ano])
mkt_lucro_6meses_ano;Marketing;;VAR AnosNoFiltro = VALUES(dim_Calendario[ano]) RETURN CALCULATE([mkt_lucro_6meses]; ALL(dim_Calendario); ALL(dim_marketing_acoes); dim_Calendario[Ano] IN AnosNoFiltro)
mkt_lucro_6_meses_participacao;Marketing;;DIVIDE([mkt_lucro_6meses]; [mkt_lucro_6meses_ano])
mkt_payback_dias_canal;Marketing;;180 * DIVIDE([mkt_Investimento]; [mkt_lucro_6meses])
mkt_payback_meses_canal;Marketing;;DIVIDE([mkt_payback_dias_canal]; 30)
mkt_payback_dias_canal_aa;Marketing;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([mkt_payback_dias_canal]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
mkt_payback_dias_canal_aa%;Marketing;;DIVIDE(([mkt_payback_dias_canal] - [mkt_payback_dias_canal_aa]); [mkt_payback_dias_canal])
mkt_payback_meses_canal_aa;Marketing;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([mkt_payback_meses_canal]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
mkt_payback_meses_canal_aa%;Marketing;;DIVIDE(([mkt_payback_meses_canal] - [mkt_payback_meses_canal_aa]); [mkt_payback_meses_canal])
rfm_faturamento_total;RFM;;CALCULATE([rfm_faturamento]; ALLSELECTED(fato_rfm_snapshot))
rfm_faturamento_participacao;RFM;;DIVIDE([rfm_faturamento]; [rfm_faturamento_total])
rfm_clientes_qtd_total;RFM;;CALCULATE([rfm_clientes_qtd]; ALLSELECTED(fato_rfm_snapshot))
rfm_clientes_qtd_aa;RFM;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([rfm_clientes_qtd]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
rfm_clientes_qtd_aa%;RFM;;DIVIDE(([rfm_clientes_qtd] - [rfm_clientes_qtd_aa]); [rfm_clientes_qtd_aa])
rfm_clientes_qtd_participacao_aa;RFM;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([rfm_clientes_qtd_participacao]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
rfm_clientes_qtd_participacao_aa%;RFM;;DIVIDE(([rfm_clientes_qtd_participacao] - [rfm_clientes_qtd_participacao_aa]); [rfm_clientes_qtd_participacao])
rfm_faturamento_participacao_aa;RFM;;VAR ano_anterior = MIN(dim_calendario[ano]) -1 RETURN CALCULATE([rfm_faturamento_participacao]; REMOVEFILTERS(dim_calendario[ano]); dim_calendario[ano] = ano_anterior)
rfm_faturamento_participacao_aa%;RFM;;DIVIDE(([rfm_faturamento_participacao] - [rfm_faturamento_participacao_aa]); [rfm_faturamento_participacao_aa])
rfm_faturamento_participacao_cor;RFM;;VAR vClassificacao = SELECTEDVALUE(fato_rfm_snapshot[classificacao]) VAR vValor = [rfm_faturamento_participacao_aa%] VAR vGrupoPositivo = {"Campeões"; "Clientes fiéis"; "Potenciais fiéis"; "Clientes recentes"; "Promissores"} VAR vGrupoRisco = {"Precisam de atenção"; "Prestes a hibernar"; "Em risco"; "Não posso perder"; "Hibernando"; "Perdidos"} RETURN SWITCH(TRUE(); vClassificacao IN vGrupoPositivo && vValor > 0; "#65C17D"; vClassificacao IN vGrupoPositivo && vValor < 0; "#E56694"; vClassificacao IN vGrupoRisco && vValor > 0; "#98D0DE"; vClassificacao IN vGrupoRisco && vValor < 0; "#E56694"; BLANK())

